14/15,Seattle SuperSonics/Oklahoma City Thunder,681,1984,2404,5024,1494,2005,917,2587,1815,642,377,1118,1675,8345
14/15,Dallas Mavericks,741,2034,2376,4896,1415,1879,1006,2778,1830,602,314,1339,1816,8390
14/15,Phoenix Suns,633,1798,2516,5174,1540,2030,951,2766,1734,651,337,1276,1664,8471
14/15,Denver Nuggets,631,1823,2533,5086,1652,2208,899,2798,1894,611,504,1177,1698,8611
14/15,Sacramento Kings,718,2055,2520,5039,1420,1898,898,2479,1912,712,508,1059,1958,8614
14/15,Los Angeles Lakers,697,1921,2483,4896,1577,2118,824,2797,1966,611,396,1068,1589,8634
14/15,Minnesota Timberwolves,697,1897,2676,5036,1294,1704,953,2619,1933,686,449,1243,1751,8737
15/16,San Antonio Spurs,541,1634,2387,5075,1221,1611,747,2576,1707,592,317,1214,1597,7618
15/16,Utah Jazz,649,1819,2271,4730,1374,1842,764,2522,1568,652,385,1146,1629,7863
15/16,Toronto Raptors,717,1922,2274,4810,1354,1809,782,2561,1781,534,442,1094,1801,8053
15/16,Cleveland Cavaliers,647,1862,2372,4874,1378,1855,760,2604,1756,590,362,1092,1690,8063
15/16,Miami Heat,605,1742,2449,5172,1356,1761,803,2580,1657,612,337,1060,1608,8069
15/16,Atlanta Hawks,679,2008,2367,5050,1366,1810,944,2869,1808,706,411,1324,1500,8137
15/16,Los Angeles Clippers,645,1909,2370,5037,1543,2055,968,2861,1740,583,259,1260,1842,8218
15/16,Indiana Pacers,679,2035,2386,4927,1428,1901,877,2774,1707,634,366,1297,1676,8237
15/16,Charlotte Bobcats/Hornets,726,2081,2372,4890,1334,1735,726,2936,1901,553,448,1103,1670,8256
15/16,New York Knicks,626,1838,2488,5197,1435,1904,890,2733,1703,589,343,927,1520,8289
15/16,Memphis Grizzlies,797,2185,2150,4274,1619,2107,830,2711,1792,576,469,1328,1732,8310
15/16,Detroit Pistons,596,1679,2586,5224,1351,1726,725,2763,1766,583,366,1099,1773,8311
15/16,Boston Celtics,643,1912,2432,5061,1613,2136,932,2838,1715,622,450,1348,1718,8406
15/16,Dallas Mavericks,743,2170,2401,4801,1382,1873,868,2887,1800,617,363,1142,1757,8413
15/16,Seattle SuperSonics/Oklahoma City Thunder,667,1949,2483,5243,1474,1950,923,2373,1767,719,373,1068,1653,8441
15/16,Chicago Bulls,651,1885,2583,5448,1337,1813,969,2798,1848,655,465,974,1535,8456
15/16,Milwaukee Bucks,765,2171,2332,4646,1506,1961,942,2583,2013,679,462,1269,1600,8465
15/16,Orlando Magic,732,2041,2418,4809,1470,1971,832,2800,1899,620,448,1240,1497,8502
15/16,Golden State Warriors,640,1928,2548,5402,1523,2013,937,2662,1823,710,336,1185,1627,8539
15/16,Portland Trail Blazers,700,1888,2446,5057,1562,2129,867,2716,1770,630,424,1088,1597,8554
15/16,Washington Wizards,737,1987,2433,4881,1498,1947,773,2858,1846,661,356,1325,1651,8575
15/16,Denver Nuggets,754,2033,2428,4871,1491,1958,799,2700,1924,660,517,1122,1712,8609
15/16,Minnesota Timberwolves,742,2089,2534,4873,1394,1842,877,2558,1857,638,427,1220,1768,8688
15/16,Brooklyn/New Jersey Nets,775,2100,2570,4884,1227,1608,840,2719,2006,720,430,1162,1510,8692
15/16,Houston Rockets,796,2206,2404,4771,1525,2018,970,2690,2015,734,404,1360,1847,8721
15/16,New Orleans/Oklahoma City Hornets/New Orleans Hornets/Pelicans,754,2043,2464,4834,1544,1972,730,2912,1899,602,423,1127,1630,8734
15/16,Los Angeles Lakers,700,2016,2623,5007,1420,1942,897,2915,2022,617,458,1037,1573,8766
15/16,Phoenix Suns,770,2041,2438,4829,1631,2177,813,2770,1837,782,449,1224,1770,8817
15/16,Philadelphia 76ers,638,1776,2615,5229,1683,2141,913,2987,1919,711,466,1241,1571,8827
15/16,Sacramento Kings,839,2293,2488,4901,1450,1902,926,2765,1986,722,437,1308,1800,8943
